REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2020/11/02 11:30:00,6732.16,37.62,TRADE
NSW1,2020/11/02 12:00:00,6611.44,35.98,TRADE
NSW1,2020/11/02 12:30:00,6563.02,36.35,TRADE
NSW1,2020/11/02 13:00:00,6510.39,37.15,TRADE
NSW1,2020/11/02 13:30:00,6456.01,34.52,TRADE
NSW1,2020/11/02 14:00:00,6455.69,38.16,TRADE
NSW1,2020/11/02 14:30:00,6548.75,37.98,TRADE
NSW1,2020/11/02 15:00:00,6691,38.56,TRADE
NSW1,2020/11/02 15:30:00,6897.7,41.83,TRADE
NSW1,2020/11/02 16:00:00,7182.76,54.42,TRADE
NSW1,2020/11/02 16:30:00,7450.29,52.17,TRADE
NSW1,2020/11/02 17:00:00,7752.97,75.50,TRADE
NSW1,2020/11/02 17:30:00,7970.16,70.88,TRADE
NSW1,2020/11/02 18:00:00,8131.95,168.83,TRADE
NSW1,2020/11/02 18:30:00,8070.75,127.66,TRADE
NSW1,2020/11/02 19:00:00,8110.02,157.82,TRADE
NSW1,2020/11/02 19:30:00,8056.43,61.45,TRADE
NSW1,2020/11/02 20:00:00,7850.85,58.66,TRADE
NSW1,2020/11/02 20:30:00,7715.87,58.10,TRADE
NSW1,2020/11/02 21:00:00,7494.61,47.76,TRADE
NSW1,2020/11/02 21:30:00,7421.24,43.72,TRADE
NSW1,2020/11/02 22:00:00,7329.03,39.54,TRADE
NSW1,2020/11/02 22:30:00,7296.61,44.34,TRADE
NSW1,2020/11/02 23:00:00,7193.1,38.23,TRADE
NSW1,2020/11/02 23:30:00,7138.78,38.70,TRADE
NSW1,2020/11/03 00:00:00,7101.77,40.96,TRADE
